latitude	longitude	altitude (m)	
41.792	0.812833333		
35.556	0	157.8	
35.56	0	126	
32.7255	-97.49916667	230.1	1
51.92666667	1.263833333	3.4	
45.2625	-117.18	2482.7	
52.42366667	-1.9875	189	
-33.4	147.7	219	
2.3	111.8	14	
2.263166667	111.8433333	5.4	
45.557	-93.20883333	292.6	
29.11666667	-95.1	0	
50.55	15.05	237	
41.53916667	-2.4395	986.6	
13.76983333	100.5091667	9.8	
32.9	-96.6	137.1	
32.92	-96.6325	167.9	
17.72566667	100.0143333	123.8	
13.77016667	100.5093333	9.6	
45.36666667	-122.9166667	201.7	
45.44633333	-122.7971667	61.1	
30.833	-89.545	90	
36.5	-121.8	338.1	
2.263833333	111.8353333	3.4	
38.3	-122.9	97	
38.3475	-122.9038333	97.2	
29.1	-110.9	218.2	
38.65283333	-112.1368333	1623	
39.95216667	-83.0905	253.2	
29	-108	2022.9	
37.62783333	-122.0833333	7.6	
38.3485	-122.9003333	116.4	
33.532	-117.1438333	350.9	
33.363	-116.8363333	1868.5	
33.34633333	-116.8363333	1426.4	
30.40116667	-89.9345	9.5	
30.36033333	-89.11416667	5.3	
32.2925	110.7691667	1025	
37.66083333	-82.55283333	209.2	
30.36116667	-89.11416667	5.9	
30.36033333	-89.11533333	6.1	
30.36	-89.1145	5.3	
30.60166667	-89.1945	24	
30.35166667	-89.1025	0	
30.36666667	-89.10416667	7	
30.36633333	-89.12083333	9.2	
30.3575	-89.11416667	2.5	
30.35833333	-89.11366667	2.1	
30.36116667	-89.11283333	4.5	
30.36083333	-89.11333333	3.9	
30.36083333	-89.11416667	5.7	
30.36033333	-89.115	5.9	
30.36033333	-89.1145	5.6	
30.3605	-89.11383333	5.1	
30.3605	-89.1145	5.7	
33.35433333	-117.2226667	203.9	
32.30016667	110.7668333	790.7	
40.62716667	-74.10166667	70.5	
40.623	-74.11	63.8	
40.62783333	-74.11	48.8	
40.62366667	-74.12666667	23	
40.62366667	-74.1095	63.2	
40.62333333	-74.11033333	62.1	
40.623	-74.11033333	62.7	
40.62283333	-74.11033333	62.7	
40.62283333	-74.10966667	65	
49.8125	16.10833333	484	
41.97366667	-81.5695	173.8	
34.15716667	-97.1125	254.1	
7	-73.5	282	
7.065333333	-73.8545	82.4	
7.078333333	-73.8605	82.6	
37.4525	-122.1938333	22.6	
35.22916667	136.9583333	16	
54.077	9.786333333	21.3	
9.244166667	124.7153333	50.4	
38.83333333	-0.45	616	
33	-97.4	253.9	
37.45283333	-122.1938333	22.4	
-37.79033333	144.8736667	40.2	
41.29966667	-88.32716667	167.9	
41.2945	-88.32216667	168.3	
35.32583333	-111.6846667	3537.6	
38.83333333	-77.45	68.6	
32.77133333	-117.0333333	152.7	
30.0975	-95.75833333	57.5	
45.73333333	9.216666667	321	
48.72866667	9.486166667	430	
48.72133333	9.488333333	374.6	
51.47616667	0.148833333		
38.845	-77.45533333	79.6	
0.958666667	0.199166667		
57.86666667	12.58333333	136	
57.51666667	11.95	7	
57.51666667	11.95833333	11	
30.15533333	-85.76266667	1.9	
46.39716667	-112.7436667	1380	
53.995	13.948	0	
48.61883333	-93.60366667	345.6	
30.15566667	-85.7625	0.1	
51.82433333	8.647333333	104.2	
52.51716667	4.688333333	1	
41.983	-81.583	173.8	
51.992	9.116166667	198.3	
31.69866667	-94.52366667	110.2	
54.06466667	-2.858	6	
37.8405	-122.206	254.8	
0	12.49216667	450.8	
46.73783333	7.126666667	710.4	
54.06483333	-2.858166667	6	
44.11716667	-115.9895	1049.6	
-37.7905	144.8766667	38	
-26.50466667	29.20966667	1626.4	1
7.470166667	100.6123333	0	
37.99966667	-92.08333333	354.8	
49.66716667	22.2245	431	
7.472333333	100.609	0	
41.94216667	-87.76133333	187.9	
45.84166667	-119.697	92.5	
44.93	-123.2958333	98.9	
47.968	-119.9788333	655.5	
44.212	-71.91633333	170.5	
40.91583333	-74.68183333	275.6	
30.3575	-97.72333333	230	
44.76166667	-122.9433333	131.2	
44.75066667	-122.935	94.4	
41.7	-70.1	16.9	
32.97616667	-96.582	156	
44.21216667	-71.91633333	172.1	
38.73733333	-108.0878333	1547.5	
43.97883333	-79.237	282.4	
38.74033333	-108.0908333	1541.9	
38.30666667	0	0	
30.36033333	-88.11416667	2.8	
44.35966667	-121.3438333	819.8	
38.30666667	-79.12616667	473.2	
0	-79.13	532	
38.30583333	0	0	
45.67116667	-92.45483333	370.9	
39.44083333	-77.53083333	185.9	
17.812	100.3558333	149.6	
55.3205	-131.6011667	9.3	
37.70033333	-97.2625	422.2	
37.7005	-97.26166667	421.8	
17.5215	100.2598333	94.8	
0	-79.925	129	
18.964	99.2255	442.2	
36.03333333	-115	581	
45.02283333	-93.34633333	264.9	
44.36033333	-121.6561667	1018.9	
52.457	-2.051333333	139.8	
0	-88.84516667		
34.8175	-82.90533333	242.3	
45.08333333	10.88616667	17	
83.45283333	-39.89533333	0	
41.9695	-81.61666667	173.8	
38.94466667	-77.158	79.5	
39.61533333	-75.70916667	20.1	
57.07333333	9.926166667	21.4	
59.361	5.837333333	218.8	
46.9795	-84.783	189.4	
17.04466667	-88.91		
34.057	-84.55966667	317.1	
45.875	9.6515	400.2	
40.9	72.1	432	
48.75283333	-16.86383333		
-48.75283333	16.86383333		
48.448	-123.5646667	249.7	
39.4825	-88.17616667	213.2	
41.29966667	-88.32616667	167.9	
41.28533333	-88.3175	167.5	
41.28533333	-0.3175	169.4	
66.33833333	27.09166667	141	
41.2945	-88.322	168.2	
41.2945	-88.3225	168.4	
41.29416667	-88.3225	168.4	
41.2945	-88.32283333	168.5	
44.4	-20.3		
41.56716667	-76.95083333	297.4	
45.74333333	0.120333333		
41.7175	-78.55816667	503	
54.58283333	-0.15	0	
48.75283333	16.86383333	159.7	
36.25033333	-120.6125	610.5	
37.7645	-113.0225	1717.4	
40.55966667	-80.26783333	369.6	
32.97616667	-96.58166667	155.4	
29.5525	-95.22116667	10.5	
34.84066667	-87.6	188.5	
48.41983333	-71.057	85.9	
55.273	-11.81633333		
-36.73283333	147.1521667	388.6	
41.9	-73.2	425.8	
41.9	-73.21666667	440.7	
41.86666667	-73.25	401.3	
41.88333333	-73.23333333	461.2	
41.87216667	-73.23883333	438.3	
41.875	-73.24166667	430.2	
41.87783333	-73.2445	406.7	
41.87633333	-73.24716667	409.8	
41.87666667	-73.24783333	415.8	
37.2	-122	276.7	
29.907	-95.37033333	22.5	
47.7785	-122.2168333	48.1	
47.11866667	-122.3516667	137.7	
44.51766667	8.115833333	624.2	
52.413	16.89166667	87.4	
41.87666667	-73.248	416.9	
52.20883333	-0.903666667	93.8	
10.51533333	-66.9005	937.5	
41.87666667	-73.24833333	419.7	
47.11883333	-122.3516667	137.8	
34.84083333	-87.60116667	189.9	
39.14	-119.17	1311.1	
61.05	-149.8333333	0	
45.56366667	-94.29466667	332.4	
11.3	75.7	0	
34.2	-118.2	376.2	
48.05716667	-122.7921667	76.9	
46.98916667	-1.802166667	5.4	
41.7	-78.6	547.9	
42.77616667	-108.773	1769.1	
41.7	77.4	3774	
50.89583333	-0.291666667	0	
50.89583333	-0.3	0	
50.89166667	-0.333333333	14	
50.89166667	-0.329166667	15	
50.89166667	-0.327833333	13.4	
50.89166667	-0.326333333	11.2	
50.89033333	-0.326333333	12.4	
50.89916667	-0.333	13.6	
50.89583333	-0.329166667	13	
50.8945	-0.328333333	13	
50.89366667	-0.327833333	13.4	
50.893	-0.328	14.7	
50.893	-0.327833333	14.5	
50.893	-0.327166667	13.2	
17.4725	100.609	644	
40.88616667	-73.192	33.7	
34.73366667	-76.74816667	2.4	
33.9	-83.1	219.8	
33.06166667	-106.5738333	1292.1	
41.33966667	-86.31416667	241.2	
40.84083333	14.22883333	188.4	
40.84616667	14.233	205.4	
40.84116667	14.22916667	189.6	
30.1175	-81.803	4.2	
41.11666667	-78.1	279.6	
9.6165	-84.6305	13.2	
36.6455	-80.68	954.7	
43.97883333	-79.23683333	282.8	
14.61883333	-61.10783333	0	
38.44533333	-90.41366667	156.3	
59.28216667	18.62466667	24.4	
32.6805	-97.89616667	292.4	
34.43466667	-130.3186667		
-36.47116667	-6.188666667		
40.15216667	-105.1455	1528.4	
46.13333333	-98.15	413.1	
40.14466667	14.36916667	0	
38.44533333	-90.41333333	163	
34.96633333	-85.24966667	215.4	
53.44933333	-2.398	22.6	
52.15	1.8855	0	
33.98533333	-115.7408333	595.1	
-33.98533333	155.7408333		
-33.98533333	-155.7408333		
33.98533333	155.7408333		
33.98533333	-155.7408333		
0.985333333	-155.7408333		
-3.5985	115.7408333	31.2	
-0.985333333	155.7408333		
-34.642	116.24	137.4	
-33.9845	115.7378333	98.5	
38.2845	-112.6395	1808.7	
52.15116667	1.883833333	0	
43.9	-69.6	34.8	
-34.642	116.235	133	
-33.985	115.735	102	
-33.992	115.735	78.6	
-33.985	115.74	102	
-33.985	115.7418333	98.2	
44.78766667	20.434	123.9	
51.4155	-2.254666667	47	
35.3	-76.8	3.4	
30.56166667	-116.5738333		
17.4765	99.99316667	60.4	
17.55833333	100.0573333	62.8	
17.5915	100.0205	73.8	
17.59883333	100.0523333	75.9	
31.5	-110.1	1296.1	1
48.14166667	17.27633333	128.4	
17.61633333	-63.25133333	12.5	
17.698	100.1216667	78.2	
17.7235	100.0738333	103.3	
41.7175	-78.558	504.1	
40.50216667	-74.26383333	0.3	
42.25616667	-121.7871667	1318.4	
17.65483333	100.0365	84.1	
17.67783333	100.0266667	95	
43.75216667	-79.3715	164	
65.12866667	25.25866667	11.8	
36.2395	-90.0305	79.1	
17.56133333	100.278	95.2	
38.77966667	-88.89466667	175.4	
42.1995	-122.7313333	690.4	
53.41466667	6.720833333	0.8	
17.67816667	100.2318333	82.5	
17.72533333	100.2595	92.3	
17.7625	100.3101667	108.4	
40.5045	14.1375	0	
40.84083333	14.233	174	
0	-71.42083333	199	
50.30383333	4.0505	138.5	
17.783	100.3663333	124.5	
17.785	100.3873333	153.4	
52.152	1.885333333	0	
17.70716667	100.0171667	104.5	
41.87666667	-73.24866667	423.3	
37.757	-111.5758333	1771.5	
17.72666667	100.3953333	92.2	
17.70833333	100.347	105.8	
32.85	-80.03166667	8.1	
45.243	-73.8055	38.9	
17.54183333	99.95733333	57.7	
48.502	-123.4078333	50.4	
38.00966667	21.92533333	773.4	
-27.59583333	-48.5875	36	
44.67583333	-71.71883333	465.4	
39.6	-121.6	147.9	
52.10916667	5.172166667	5	
39.40333333	-119.6198333	1867.5	
39.75	-121.6	537.4	
66.87133333	25.77416667	159.4	
66.5295	25.838	121.4	
66.5275	25.8425	119	
42.67466667	-70.97133333	32.1	
9.243833333	124.715	55.6	
39.80833333	-105.1116667	1646.6	
32.88666667	-84.33366667	211.4	
38.26566667	-85.55333333	211.6	
48.55133333	-123.1645	14	
48.55116667	-123.1645	12.8	
48.55033333	-123.1645	2.6	
48.5505	-123.165	8.9	
48.5505	-123.1641667	8.5	
45.5625	-73.83416667	29.9	
46.83333333	-98.91666667	494.1	
47.67333333	-111.2816667	1128.4	
46.245	-60.23966667	12.2	
47.71166667	16.02366667	396.6	
47.71133333	16.023	395.2	
47.71133333	16.02283333	395.2	
6.283333333	51.37166667		
51.28466667	6.371666667	42.8	
66.523	25.84866667	90.6	
47.71116667	16.02283333	394.2	
34.6	-79.6	52.2	
33.86166667	-84.02833333	314.8	
50.30383333	4.051166667	140.1	
34.79483333	-87.67433333	157.4	
38	21.9	886	
35.44533333	-83.03333333	1030.5	
52.17633333	5.288833333	7.4	
37.68916667	-97.472	408.1	
38.2655	85.55333333	1202.4	
38.2655	-85.55333333	211.5	
34.795	-87.6745	161.3	
38.3	-81.8	229	
47.42116667	8.468833333	591.2	
52.57583333	-3.2045	94.6	
45.7805	8.899666667	368.2	
53.53883333	-2.577166667	59.8	
44.54766667	-123.3686667	98.4	
35.26	-88.22116667	131.3	
34.06666667	-78.86666667	33.5	
49.153	16.34833333	344.8	
39.44333333	9.540333333	19.6	
47.87483333	-122.5711667	39.8	
52.08466667	6.147166667	9.4	
39.733	-76.66166667	243.8	
41.15	-73.96666667	41.1	
52.77866667	6.798333333	17.6	
33.23716667	-87.68666667	56.6	
39.16	-119.737	1417.4	
31.1	-97.53333333	193.8	
31.65133333	-97.30916667	188.3	
35.112	-83.0995	1061.8	
32.56216667	-94.74466667	107	
24.6	-81.5	0	
52.64333333	1.236666667	18	
34.17	-119.2121667	4.2	
32.55716667	-94.74	119.6	
34.17033333	-119.2121667	4.2	
41.93966667	-88.24133333	231.4	
35.12866667	-83.11033333	1271.2	
48.8	2.45	44	
42.93383333	-71.53466667	106.6	
42.935	-71.53583333	104.8	
14.62783333	-61.10466667	125.5	
48.758	-119.6563333	454	1
41.71783333	77.44166667	4124.2	
41.86666667	-88.06666667	237.1	
41.05683333	-73.53633333	6.4	
52.08466667	6.1475	9.6	
41.05683333	-73.53616667	8.1	
42.305	-83.73333333	273.3	
41.981	-91.683	222	
47	7	422	
41.782	-87.84633333	169.2	
41.732	-87.89633333	186.2	
-33.72883333	151.2646667	79.7	
41.732	-87.84566667	209.4	
30.297	-89.39916667	3.9	
48.873	2.485333333	74.7	
41.72533333	-87.84633333	220.3	
41.73233333	-87.84633333	213.2	1
53.57416667	-3.009666667	2.6	
32.97516667	-97.15583333	184.9	
-41.1	174.5	0	
33.73366667	-117.4295	406.9	
0	-87.84633333		
48	7	774	
34.29083333	-87.70533333	256.7	
27.95583333	-97.765	13.7	
41.86666667	-88.03333333	212.9	
42.39866667	-87.84633333	196.1	
53.34833333	-3.008833333	38.6	
61.2	-149.4	867.1	
61.229	-149.4371667	734.8	
-33.815	18.66	142	
33.78533333	-117.8258333	75.9	
40.9	-3.6	963	
-6.2	145.8	2411	
28.548	-80.84583333	4.7	
21.732	-87.84633333	0	
41.942	-87.76116667	187.9	
41.732	-87.83633333	207.8	
41.732	-87.513	175.2	
-35.13033333	147.3753333	241.4	
41.76533333	-87.84633333	183.7	
42.9	-72.5	223.9	
33.8	-79	10.2	
41.73183333	-87.84633333	213.7	
53.283	-4.5625	4.6	
39.55616667	-105.0943333	1705.9	
48	7.133333333	975	
40.2	-89.1	237.8	
46.8	7	594	
21.732	-87.513	0	
47.98333333	7.856333333	289.6	
41.8	-88.4	215.9	
23.2735	-106.4671667	0	
53.5425	16.502	134	
28.04383333	0	295	
47.7075	-122.2961667	23	
-33.6695	151.0905	190.7	
42.9	88.4	194	
-32.7	152.1	0	
40.85666667	-111.8655	1563.6	
44.188	-88.55916667	264.4	
42.96916667	-88.36216667	285.5	
33.8	-94.1	79.8	
56.89666667	15.09533333	220	
34.43466667	-103.3186667	1334	
43.17866667	11.78033333	262	
44.9075	-84.719	445.8	
45.8	6.9		
35.593	-76.99966667	14.3	
35.3555	-76.73333333	0	
52.0625	4.506166667	-4	
39.6295	-0.343666667	84.6	
35.32583333	-41.68466667		
57.69616667	12.49916667	167.4	
43.385	-84.673	232.1	
11.29783333	75.8405	64.5	
11.48366667	75.14	0	
37.75166667	-121.9555	131.3	
32.32583333	-111.6846667	587.5	
40.67183333	-73.97733333	27.6	
34.9145	-84.2545	575.6	
71.732	-87.84633333	242	
47.732	-87.84633333	183	
40.732	-87.84633333	200.9	
43.61666667	6.783333333	379	
41.732	-84.84633333	315.8	
35.1925	-111.6846667	2153.2	
-33.6695	151.0908333	193.8	
44.32083333	12.33566667	-1.6	
33.82216667	-116.397	80.2	
33.82416667	-116.393	83.8	
49.78283333	7.6505	152.8	
48.72866667	-9.336166667		
30.47283333	-110.1421667	1010.7	
40.09383333	-76.69383333	85	
50.8	2.8	55	
29.7	-95.5	19	
40.8515	-84.48033333	239.5	
33.79116667	-118.1083333	4.1	
29.69866667	-95.47466667	16.3	
-27.89416667	153.1533333	73	
36.46666667	-81.5	964.5	
36.47	-81.50716667	829.9	
39.69216667	89.75366667	796.1	
29.69833333	-95.47416667	16.4	
42.93616667	-71.54083333	141.1	
41.99566667	-87.69183333	181.2	
33.82133333	-116.397	78.4	
40.88616667	-73.20866667	28.7	
32.45833333	-116.8213333	168.6	
32.52133333	-117.1205	27.7	
41.9695	-81.1	173.8	
44.448	-92.26633333	212.7	
34.057	-84.56033333	315.3	
50.66666667	14.11666667	228	
38.468	-120.0636667	2279.6	
53.75583333	19.19633333	95	
29.6075	-82.4275	31.4	
42.5	-88.4	261.9	
44.27383333	-92.54616667	287.2	
35.603	-117.697	728.8	
43.89966667	-92.5	397.6	
33.79633333	-79.01116667	11.7	
36.85083333	-119.6295	128	
37.74366667	-120.9436667	31.8	
37.74366667	-120.9438333	31.8	
48.29466667	16.90283333	141	
48.52083333	16.5695	258.4	
47.86033333	-122.1248333	127.4	
35.277	-111.499	1996.9	
58.99166667	24.82916667	67	
54.838	-2.945	79.6	
41.732	-87.94633333	224.8	
29.5235	-95.1765	7	
35	-83.9	563.5	
40.541	-75.57583333	115.7	
44.44783333	-92.26616667	212.8	
32.83633333	-109.752	897.4	
46.465	16.12366667	282.2	
43.849	-69.8145	14.3	
39.11716667	-104.6916667	2223.2	
26.14066667	-80.128	2.2	
43.6385	-70.226	17.5	
28.168	-80.59216667	3.1	
35.02433333	-80.853	207.6	
29.9	-95.5	31.3	
44.44783333	-92.26583333	212.5	
30.42216667	-95.61133333	62.2	
40.9365	-87.15066667	202.1	
30.425	-97.73416667	259.9	
46.74666667	15.43216667	292	
44.37933333	-92.02933333	215.6	
44.27383333	-92.54666667	286.6	
44.27866667	-92.5355	291.1	
44.28333333	-92.422	257.5	
44.28333333	-92.4225	255.5	
44.477	-92.70866667	311.2	
44.3	-92.43333333	267.6	
44.28366667	-92.42283333	259.6	
44.28633333	-92.423	295.4	
44.28616667	-92.423	295.6	
44.28583333	-92.42283333	296.2	
44.28616667	-92.4225	291.9	
44.28583333	-92.42216667	289.2	
44.28633333	-92.42216667	290.4	
44.28333333	-92.42216667	256.3	
44.3	-92.4	316.4	
54.23666667	9.659166667	4	
41.96666667	-81.56666667	173.8	
40.54	-75.57616667	118.7	
35.94116667	80.43833333	4010.6	
35.56283333	-82.93416667	839.4	
30.42466667	-97.73383333	259.9	
41.87	-88.07883333	238.1	
39.16	-111.38	2588.3	
36.71083333	-76.1945	5	
40.34016667	-73.97483333	3	
42.85416667	-72.3425	145.8	
39.167	-75.6	14.7	
35.12566667	-118.4741667	1218.2	
13.71	100.5558333	8	
50.83783333	5.977833333	161.2	
26.1125	-80.11666667	-0.1	
30.4225	-95.61166667	64.1	
44.32283333	12.33566667	2	
48.46383333	123.557	361.9	
48.46383333	-123.557	104.6	
51.13083333	-114.172	1243.8	
13.28683333	100.924	9.2	
9.943166667	99.15866667	12.4	
13.07916667	100.8738333	62	
37.70033333	-97.26166667	421.7	
41.71666667	-72.31666667	170.9	
7.734333333	98.296	17.5	
39.24033333	-84.4995	241.1	
48.18533333	-106.6021667	659.3	
41.4325	-72.19783333	98.5	
63.97333333	25.74166667	103	
47.91666667	-53.06466667	0	
32.2	-93.4	55.6	
32.71533333	-93.69116667	54.3	
32.418	-93.6855	48.6	
32.4175	-93.69383333	48.9	1
41.72166667	-72.33116667	127.9	
56.89133333	15.09066667	237.1	
35.02	-80.85	208.1	
12.9095	100.7775	80.4	
42.65	21.16666667	633	
41.25	-72.11	0	
41.43	-72.19	97.5	
41.98633333	2.820833333	72.2	
41.738	-84.234	236.6	
43.57533333	-116.1596667	838	
48.2	14	327	
48.17716667	14.03283333	316.5	
48.17733333	14.03366667	316.6	
47.67416667	-122.2883333	74.1	
35.23666667	-111.658	2166.6	
52.02333333	4.167833333	1.4	
38.7	-90.2	117.2	
33.64666667	-112.004	450.1	
65.5	15.1	640	
13.281	100.9263333	10.3	
26.51866667	81.94833333	103.6	
40.56283333	-75.5945	127.8	
35.603	-117.6966667	728.3	
39.94133333	-74.07883333	1	
33.28333333	-86.86666667	138.1	
40.89	-82.65583333	333	
37.64766667	-118.9946667	2510.7	
43.3	-72.8	443.3	
7.803833333	98.46833333	0	
48.45833333	-123.5541667	81	
38.94483333	-77.158	78.9	
45.55166667	-100.4371667	516.2	
51.4	5.6	21	
52.68866667	7.6005	21.6	
52.67466667	7.5895	22	
32.68083333	-97.89616667	293.3	
38.7005	-90.62216667	156.4	
45.7805	8.898	368.8	
29.94883333	-95.707	45.4	
50.83783333	5.978	161.6	
42.94	-72.89	622.3	
52.67966667	7.5895	20.9	
52.68	7.589666667	21.4	
32.48	-117.07	203.5	
44.805	10.327	63.6	
32.47366667	0	799.6	
50.68866667	2.876666667	20.2	
42.50383333	-82.88166667	176.6	
37.2675	-80.4125	637	
45.498	110.5708333	974.2	
45.498	-110.5708333	1482.6	
37.27	-80.411	644.3	
-37.74466667	144.7408333	79.2	
-33.94966667	150.8588333	56.3	
22.30366667	114.0141667	10.6	
47.16666667	-95.4	507.6	
29.3	-95.9	20.3	
51.42083333	5.576333333	24.4	
44.69133333	10.10283333	167.8	
49.1105	-122.5088333	91.2	
49.11083333	-122.5086667	89.5	
22.30416667	114.0138333	9.6	
36.0755	-112.1295	1184.8	
33.84966667	-117.8798333	60.7	
51.97333333	6.520333333	19	
-33.95	150.8591667	57	
21.87	-88.07883333		
30.46666667	-89.18333333	18.1	
51.112	-113.9555	1098.5	
34.08	-117.3705	340.4	
55.273	11.81166667	59.6	
27.85166667	-82.79	8.6	
27.8	-82.7	13.6	
27.85	-82.79	7.3	
27.852	-82.79	8.8	
45.7805	8.900333333	369	
22.6	120.3	6	
42.24166667	-72.00116667	243.4	
36.8	-121.37	107.5	
36.054	-78.551	149.4	
38.9105	-76.51716667	3.6	
-36.9125	174.9345	29	
42.03666667	-88.07883333	238.9	
34.9515	-80.78416667	172.9	
44.04	-107.45	1365.5	
41.5	-74.8	453.9	
-35.35633333	-80.78416667		
35.35633333	-80.78416667	233.8	
36.75883333	-3.873833333	86.7	
-38.37216667	144.9175	35.8	
47.87566667	-122.5721667	30.2	
26.05	-80.4	1.3	
39.57366667	-104.9541667	1727.5	
49.75116667	11.82666667	453	
35.30133333	-118.0016667	656.9	
52.7	5.2	-3	
1.358666667	103.8321667	31.7	
35.99966667	-120.1328333	237.5	
41.8955	12.47616667	28.7	
30	-103	1122.2	
51.534	-114.6741667	1356.3	
43.41333333	-3.701333333	18.2	
43.41366667	-3.701666667	20.6	
37.1	-122.1	122.6	
45.74333333	7.160833333	2243	
-50.9155	7.506333333		
43.63533333	-70.96916667	201.8	
23.79133333	90.417	14.5	
45.64666667	12.267	12.6	
13.73666667	100.4346667	8.4	
43.182	77.79583333	2840.4	
34.19783333	-118.4353333	224.4	
44.3	-88.6	263.6	
0	-120.5558333		
47.97666667	7.853833333	457.6	
13.50183333	144.7726667	22.9	
40.8	-98.2	571.6	
40.8995	-98.21583333	576.2	
39.66133333	-86.188	208.5	
38.0045	-97.51783333	424.8	
53.06533333	9.741166667	87.2	
41.93333333	-87.6725	182.6	
41.87	-84.07883333	244.1	
32.90866667	-96.82883333	185	
45.70466667	9.036333333	296.8	
7.474	100.609	0	
47.962	16.22283333	251	
53.757	-0.3905	2.6	
29.452	-98.38366667	209.1	
41.7	-77.3	555	
36.9	-119.6	161.3	
48.89133333	15.31216667	466.5	
51.96666667	6.516666667	17	
23.796	90.41683333	15.8	
36.47	-81.67383333	1061.6	
36.47	-81.507	825.1	
43.6445	-70.98133333	188.6	
46.84583333	-98.93533333	502.2	
37.08783333	-8.260833333	75.4	
51.5055	-0.403833333	29.4	
43.1	3.085	0	
40.50966667	-75.54383333	158.3	
-27.0445	152.9628333	19.7	
-27.01666667	152.9	45	
44.42416667	8.976666667	119	
29.968	-95.51	36.2	
29.99	-95.534	35.4	
37.8	-122.25	5.1	
41.87	0	463	
-27.04966667	152.9663333	14.7	
41.73966667	-75.4395	614	
32.48383333	-117.0695	243.6	
41.9895	2.468833333	812.7	
42.65666667	-78.90833333	244.2	
42.657	-78.90866667	244.2	
30.44583333	-84.2995	31.8	
43.54616667	-109.6686667	2135.9	
51.3	7.9	313	
41.98666667	2.468833333	806.8	
47.26033333	-88.40666667	342.1	
40.9	-98.2	575.2	
47.25616667	-88.40416667	339	
43.268	-112.5163333	1380.4	
42.2	-71.5	122.5	
41.88333333	-88.31666667	223.7	
-41.18716667	-174.9145		
38.42416667	-90.93916667	201.8	
46.97583333	-122.9421667	60.9	
27.649	-97.39116667	5	
38.42916667	-90.94283333	202.9	
48.43116667	-123.408	44.4	
51.97366667	6.515833333	19.4	
-41.3355	174.8203333	98.4	
35.14633333	-118.4988333	1181	
41.54866667	14.69466667	554.8	
34.54966667	-96.36616667	199.2	
23.55883333	-51.485		
41.87	-89.07883333	235.9	1
-23.56633333	-51.49966667	795.4	
50.51666667	6.731666667	442	
28.9395	-96.52333333	15.2	
51.47716667	7.158333333	74	
39.26366667	-105.2195	1944	
44.04616667	-94.41616667	303.3	
40.93866667	-73.89666667	29.5	
51.40483333	5.743666667	25.5	
71.87	-88.07883333	198.7	
51.3135	-0.6305	48.2	
48.18166667	-74.69433333	431	
47.937	-84.82383333	202.5	
41.87	-88.1455	222.9	
47.56666667	0.3455		
55.5225	-13.21966667		
41.43683333	-82.04766667	209.6	
51.40783333	5.749666667	28.4	
52.6655	5.211333333	-1.2	
51.408	5.749666667	28.4	
17.89783333	100.8208333	205.8	
38.64716667	-90.507	167.1	
34.83333333	-82.4	291.1	
43.84883333	-69.8145	13.6	
26.98916667	-82.109	1.2	
17.72533333	100.6815	155.1	
17.832	100.7813333	180.6	
17.8845	100.8176667	197	
-21.25	55.5	652	
39.9	-75	10	
17.99383333	100.877	226.9	
18.0115	100.8855	242.8	
17.96983333	100.8658333	224	
45.5275	-73.58083333	48	
17.76966667	100.7251667	172.3	
-44.3955	171.2321667	39.8	
40.4375	-74.38933333	42.1	
53.04716667	-2.280833333	191.6	
-44.38716667	171.2263333	40.4	
-44.39066667	171.226	48.4	
-44.3955	171.2325	39.6	
-27	-153		
43.1	-75.2	126.7	
